profile,role,score,can_id,byte,bit_in_byte,dbc_message,activity_enrichment,event_hits,event_total,inside_transitions,outside_transitions,period_cv,stable_purity
generic-event,事件附近变化,62.857,0x70B,0,2,,,6,10,6,20,0.1983424106224909,
generic-event,事件附近变化,62.843,0x724,0,2,,,6,10,6,20,0.1983768942815879,
window,瞬时请求候选,62.800,0x3BD,1,2,,,10,10,,86,,0.5892857142857143
generic-event,事件附近变化,62.759,0x2F1,5,4,,,6,10,13,123,1.36796698384628,
generic-event,事件附近变化,62.643,0x232,4,2,,,6,10,6,53,0.7401846141487073,
generic-event,事件附近变化,62.643,0x232,4,3,,,6,10,6,53,0.7401846141487073,
generic-event,事件附近变化,62.643,0x232,4,4,,,6,10,6,53,0.7401846141487073,
generic-event,事件附近变化,62.643,0x232,4,5,,,6,10,6,53,0.7401846141487073,
generic-event,事件附近变化,62.534,0x232,4,1,,,6,10,6,55,0.7294724775508271,
generic-event,事件附近变化,62.510,0x2C2,2,0,EXP_leftWindowExecutionPosition,,6,10,68,244,6.059170596604937,
generic-event,事件附近变化,62.467,0x45A,5,1,,,6,10,165,1085,14.074097398194493,
generic-event,事件附近变化,62.357,0x2B4,4,6,,,6,10,9,5,1.1419033228402662,
generic-event,事件附近变化,62.357,0x2B4,4,7,,,6,10,9,5,1.1419033228402662,
generic-event,事件附近变化,62.357,0x2B4,5,0,,,6,10,9,5,1.1419033228402662,
generic-event,事件附近变化,62.333,0x232,2,0,,,6,10,6,59,0.5825777587896601,
generic-event,事件附近变化,62.296,0x3DB,1,2,,,6,10,8,56,0.758950754310417,
generic-event,事件附近变化,62.296,0x3DB,2,5,,,6,10,8,56,0.758950754310417,
generic-event,事件附近变化,62.296,0x3DB,3,0,,,6,10,8,56,0.758950754310417,
generic-event,事件附近变化,62.296,0x3DB,3,1,,,6,10,8,56,0.758950754310417,
generic-event,事件附近变化,62.296,0x3DB,3,5,,,6,10,8,56,0.758950754310417,
generic-event,事件附近变化,62.296,0x3DB,4,3,,,6,10,8,56,0.758950754310417,
generic-event,事件附近变化,62.075,0x303,4,5,,,6,10,8,51,0.6792072372742154,
generic-event,事件附近变化,61.958,0x45A,7,5,,,6,10,180,1291,14.436318929486927,
generic-event,事件附近变化,61.706,0x3C4,4,6,,,6,10,6,71,0.954690387471549,
generic-event,事件附近变化,61.643,0x45A,7,4,,,6,10,180,1434,11.206179626098768,
window,瞬时请求候选,61.600,0x737,0,0,,,10,10,,92,,0.625
generic-event,事件附近变化,61.444,0x53E,0,2,,,6,10,6,44,0.6073368487394758,
generic-event,事件附近变化,61.444,0x53E,5,6,,,6,10,6,44,0.6073368487394758,
generic-event,事件附近变化,61.444,0x53E,6,3,,,6,10,6,44,0.6701674516635123,
window,瞬时请求候选,61.400,0x3B2,0,2,,,10,10,,93,,0.5589615063299274
generic-event,事件附近变化,61.293,0x301,6,3,,,6,10,8,32,1.0496553521917484,
generic-event,事件附近变化,61.255,0x3C4,3,1,,,6,10,9,42,0.753826276749577,
generic-event,事件附近变化,61.157,0x300,4,2,,,6,10,6,36,0.3359753606743625,
generic-event,事件附近变化,61.029,0x301,4,6,,,6,10,6,33,0.5872586657993433,
generic-event,事件附近变化,61.029,0x301,4,7,,,6,10,6,33,0.5872586657993433,
generic-event,事件附近变化,61.024,0x3DD,6,5,,,6,10,6,51,0.775895155631374,
generic-event,事件附近变化,61.016,0x3DD,0,7,,,6,10,6,51,0.7569575926902856,
generic-event,事件附近变化,60.989,0x366,5,4,,,6,10,6,58,0.5039374022518444,
generic-event,事件附近变化,60.989,0x366,5,6,,,6,10,6,58,0.5039374022518444,
generic-event,事件附近变化,60.989,0x366,5,7,,,6,10,6,58,0.5039374022518444,
generic-event,事件附近变化,60.989,0x366,6,6,,,6,10,6,58,0.5039374022518444,
generic-event,事件附近变化,60.989,0x366,7,1,,,6,10,6,58,0.5039374022518444,
generic-event,事件附近变化,60.981,0x788,6,4,,,6,10,17,164,2.423208699230183,
generic-event,事件附近变化,60.875,0x3C4,0,0,,,6,10,9,94,1.1525989200244162,
generic-event,事件附近变化,60.873,0x70B,5,0,,,6,10,9,40,1.0392986802441675,
generic-event,事件附近变化,60.640,0x3DD,3,6,,,6,10,6,58,0.8859493248484019,
generic-event,事件附近变化,60.638,0x70B,4,6,,,6,10,9,43,0.4487276231017977,
generic-event,事件附近变化,60.638,0x70B,5,6,,,6,10,9,43,0.4487276231017977,
generic-event,事件附近变化,60.612,0x70B,5,2,,,6,10,7,44,0.6612801548725662,
window,瞬时请求候选,60.600,0x3F2,1,7,,,10,10,,97,,0.5892857142857143
generic-event,事件附近变化,60.580,0x330,6,7,,,6,10,6,45,0.6101563233152909,
generic-event,事件附近变化,60.560,0x3C4,3,2,,,6,10,6,44,0.8255156979556844,
generic-event,事件附近变化,60.546,0x70B,7,0,,,6,10,6,45,0.5939028551285388,
generic-event,事件附近变化,60.546,0x70B,7,1,,,6,10,6,45,0.5939028551285388,
generic-event,事件附近变化,60.545,0x302,5,6,,,6,10,8,51,0.6697386473805681,
generic-event,事件附近变化,60.433,0x2C2,0,3,EXP_leftWindowExecutionPosition,,6,10,58,204,5.762533045777173,
window,运动过程,60.370,0x382,1,0,,5.70965215569661,5,6,8,2,,
generic-event,事件附近变化,60.244,0x3DD,4,1,,,6,10,6,66,0.6953815044227919,
generic-event,事件附近变化,60.127,0x301,5,1,,,6,10,8,51,0.6201480417484044,
generic-event,事件附近变化,60.044,0x709,5,6,,,6,10,12,166,1.3393727816557843,
window,瞬时请求候选,60.000,0x129,0,0,,,10,10,,6000,,0.5193760057214375
window,瞬时请求候选,60.000,0x129,0,1,,,10,10,,7269,,0.5624217772215269
window,瞬时请求候选,60.000,0x129,0,2,,,10,10,,6408,,0.5449184248167352
window,瞬时请求候选,60.000,0x129,0,3,,,10,10,,5586,,0.5140197568389058
window,瞬时请求候选,60.000,0x129,0,4,,,10,10,,8719,,0.5000893974611121
window,瞬时请求候选,60.000,0x129,0,5,,,10,10,,5611,,0.6092133023422134
window,瞬时请求候选,60.000,0x129,0,6,,,10,10,,6395,,0.5363438673341677
window,瞬时请求候选,60.000,0x129,0,7,,,10,10,,5844,,0.5088402914357232
window,瞬时请求候选,60.000,0x129,4,0,,,10,10,,5389,,0.6354702306454497
window,瞬时请求候选,60.000,0x129,4,1,,,10,10,,3476,,0.813894376899696
window,瞬时请求候选,60.000,0x129,4,2,,,10,10,,3476,,0.813894376899696
window,瞬时请求候选,60.000,0x129,4,3,,,10,10,,3476,,0.813894376899696
window,瞬时请求候选,60.000,0x129,4,4,,,10,10,,3476,,0.813894376899696
window,瞬时请求候选,60.000,0x129,4,5,,,10,10,,3476,,0.813894376899696
window,瞬时请求候选,60.000,0x129,4,6,,,10,10,,3476,,0.813894376899696
window,瞬时请求候选,60.000,0x129,4,7,,,10,10,,3476,,0.813894376899696
window,瞬时请求候选,60.000,0x129,5,0,,,10,10,,3476,,0.813894376899696
window,瞬时请求候选,60.000,0x129,5,1,,,10,10,,3476,,0.813894376899696
window,瞬时请求候选,60.000,0x129,5,2,,,10,10,,3476,,0.813894376899696
window,瞬时请求候选,60.000,0x129,5,3,,,10,10,,3476,,0.813894376899696
window,瞬时请求候选,60.000,0x129,5,4,,,10,10,,3476,,0.813894376899696
window,瞬时请求候选,60.000,0x129,5,5,,,10,10,,3476,,0.813894376899696
window,瞬时请求候选,60.000,0x132,0,0,,,10,10,,5772,,0.5198214285714285
window,瞬时请求候选,60.000,0x132,0,1,,,10,10,,5737,,0.5141071428571429
window,瞬时请求候选,60.000,0x132,0,2,,,10,10,,5787,,0.5141071428571429
window,瞬时请求候选,60.000,0x132,0,3,,,10,10,,5814,,0.5148214285714285
window,瞬时请求候选,60.000,0x132,0,4,,,10,10,,5134,,0.57625
window,瞬时请求候选,60.000,0x132,0,5,,,10,10,,3220,,0.7612500000000001
window,瞬时请求候选,60.000,0x132,2,0,,,10,10,,4731,,0.6705357142857142
window,瞬时请求候选,60.000,0x132,2,1,,,10,10,,4497,,0.6775
window,瞬时请求候选,60.000,0x132,2,2,,,10,10,,4459,,0.6775
window,瞬时请求候选,60.000,0x132,2,3,,,10,10,,4332,,0.6775
window,瞬时请求候选,60.000,0x132,4,0,,,10,10,,5289,,0.6557142857142857
window,瞬时请求候选,60.000,0x132,4,1,,,10,10,,5521,,0.6392857142857142
window,瞬时请求候选,60.000,0x132,4,2,,,10,10,,5333,,0.6294642857142857
window,瞬时请求候选,60.000,0x132,4,3,,,10,10,,5180,,0.6376785714285714
window,瞬时请求候选,60.000,0x201,0,3,,,10,10,,2319,,0.7498880429914914
window,瞬时请求候选,60.000,0x201,0,4,,,10,10,,1040,,0.8883438759516346
window,瞬时请求候选,60.000,0x201,0,5,,,10,10,,1040,,0.8883438759516346
window,瞬时请求候选,60.000,0x201,0,6,,,10,10,,1279,,0.8615441670398567
window,瞬时请求候选,60.000,0x201,0,7,,,10,10,,2320,,0.7498880429914914
window,瞬时请求候选,60.000,0x201,1,0,,,10,10,,2319,,0.7498880429914914
window,瞬时请求候选,60.000,0x201,1,2,,,10,10,,2320,,0.7498880429914914
window,瞬时请求候选,60.000,0x201,2,3,,,10,10,,2320,,0.7498880429914914
window,瞬时请求候选,60.000,0x201,2,4,,,10,10,,2320,,0.7498880429914914
window,瞬时请求候选,60.000,0x201,3,0,,,10,10,,2320,,0.7498880429914914
window,瞬时请求候选,60.000,0x201,3,7,,,10,10,,2319,,0.7498880429914914
window,瞬时请求候选,60.000,0x201,4,0,,,10,10,,2320,,0.7498880429914914
window,瞬时请求候选,60.000,0x201,4,1,,,10,10,,2319,,0.7498880429914914
window,瞬时请求候选,60.000,0x201,4,5,,,10,10,,2319,,0.7498880429914914
window,瞬时请求候选,60.000,0x201,5,0,,,10,10,,2319,,0.7498880429914914
window,瞬时请求候选,60.000,0x201,5,1,,,10,10,,2319,,0.7498880429914914
window,瞬时请求候选,60.000,0x201,5,3,,,10,10,,1945,,0.7820336990595612
window,瞬时请求候选,60.000,0x201,5,4,,,10,10,,2319,,0.7498880429914914
window,瞬时请求候选,60.000,0x201,5,7,,,10,10,,2319,,0.7498880429914914
window,瞬时请求候选,60.000,0x201,6,0,,,10,10,,2319,,0.7498880429914914
window,瞬时请求候选,60.000,0x201,6,5,,,10,10,,2329,,0.7498880429914914
window,瞬时请求候选,60.000,0x201,6,6,,,10,10,,2319,,0.7498880429914914
window,瞬时请求候选,60.000,0x201,6,7,,,10,10,,2319,,0.7498880429914914
window,瞬时请求候选,60.000,0x201,7,0,,,10,10,,2320,,0.7498880429914914
window,瞬时请求候选,60.000,0x201,7,6,,,10,10,,2320,,0.7498880429914914
window,瞬时请求候选,60.000,0x201,7,7,,,10,10,,2320,,0.7498880429914914
window,瞬时请求候选,60.000,0x219,0,1,,,10,10,,389,,0.6678571428571428
window,瞬时请求候选,60.000,0x219,0,2,,,10,10,,389,,0.6660714285714285
window,瞬时请求候选,60.000,0x219,1,2,,,10,10,,388,,0.8339285714285715
window,瞬时请求候选,60.000,0x219,1,4,,,10,10,,388,,0.8339285714285715
window,瞬时请求候选,60.000,0x219,1,5,,,10,10,,388,,0.8339285714285715
window,瞬时请求候选,60.000,0x219,1,6,,,10,10,,388,,0.8339285714285715
window,瞬时请求候选,60.000,0x219,1,7,,,10,10,,389,,0.6660714285714285
window,瞬时请求候选,60.000,0x219,2,0,,,10,10,,388,,0.8339285714285715
window,瞬时请求候选,60.000,0x219,2,1,,,10,10,,388,,0.8339285714285715
window,瞬时请求候选,60.000,0x219,2,3,,,10,10,,388,,0.8339285714285715
window,瞬时请求候选,60.000,0x219,2,4,,,10,10,,389,,0.8321428571428572
window,瞬时请求候选,60.000,0x219,2,7,,,10,10,,389,,0.6660714285714285
window,瞬时请求候选,60.000,0x219,3,0,,,10,10,,388,,0.8339285714285715
window,瞬时请求候选,60.000,0x219,3,1,,,10,10,,388,,0.8339285714285715
window,瞬时请求候选,60.000,0x219,3,2,,,10,10,,388,,0.8339285714285715
window,瞬时请求候选,60.000,0x219,3,3,,,10,10,,388,,0.8339285714285715
window,瞬时请求候选,60.000,0x219,3,4,,,10,10,,389,,0.6660714285714285
window,瞬时请求候选,60.000,0x219,3,5,,,10,10,,388,,0.8339285714285715
window,瞬时请求候选,60.000,0x219,3,6,,,10,10,,388,,0.8339285714285715
window,瞬时请求候选,60.000,0x219,3,7,,,10,10,,389,,0.6660714285714285
window,瞬时请求候选,60.000,0x219,4,0,,,10,10,,388,,0.8339285714285715
window,瞬时请求候选,60.000,0x219,4,1,,,10,10,,388,,0.8339285714285715
window,瞬时请求候选,60.000,0x219,4,2,,,10,10,,388,,0.8339285714285715
window,瞬时请求候选,60.000,0x219,4,3,,,10,10,,388,,0.8339285714285715
window,瞬时请求候选,60.000,0x219,4,4,,,10,10,,389,,0.6660714285714285
window,瞬时请求候选,60.000,0x219,4,5,,,10,10,,388,,0.8339285714285715
window,瞬时请求候选,60.000,0x219,4,6,,,10,10,,388,,0.8339285714285715
window,瞬时请求候选,60.000,0x219,4,7,,,10,10,,389,,0.6660714285714285
window,瞬时请求候选,60.000,0x219,5,1,,,10,10,,778,,0.5
window,瞬时请求候选,60.000,0x219,5,2,,,10,10,,389,,0.8321428571428572
window,瞬时请求候选,60.000,0x219,5,3,,,10,10,,388,,0.8339285714285715
window,瞬时请求候选,60.000,0x219,5,4,,,10,10,,389,,0.6660714285714285
window,瞬时请求候选,60.000,0x219,5,5,,,10,10,,388,,0.8339285714285715
window,瞬时请求候选,60.000,0x219,5,6,,,10,10,,388,,0.8339285714285715
window,瞬时请求候选,60.000,0x219,5,7,,,10,10,,389,,0.6660714285714285
window,瞬时请求候选,60.000,0x219,6,0,,,10,10,,389,,0.6660714285714285
window,瞬时请求候选,60.000,0x219,6,1,,,10,10,,389,,0.6660714285714285
window,瞬时请求候选,60.000,0x219,6,2,,,10,10,,389,,0.6660714285714285
window,瞬时请求候选,60.000,0x219,6,3,,,10,10,,389,,0.6660714285714285
window,瞬时请求候选,60.000,0x229,0,0,,,10,10,,428,,0.625
window,瞬时请求候选,60.000,0x229,0,1,,,10,10,,724,,0.625
window,瞬时请求候选,60.000,0x229,0,2,,,10,10,,724,,0.5625
window,瞬时请求候选,60.000,0x229,0,3,,,10,10,,577,,0.5
window,瞬时请求候选,60.000,0x229,0,4,,,10,10,,574,,0.625
window,瞬时请求候选,60.000,0x229,0,5,,,10,10,,578,,0.5625
window,瞬时请求候选,60.000,0x229,0,6,,,10,10,,430,,0.6875
window,瞬时请求候选,60.000,0x229,0,7,,,10,10,,287,,0.6875
window,瞬时请求候选,60.000,0x234,0,0,,,10,10,,1198,,0.63125
window,瞬时请求候选,60.000,0x234,0,1,,,10,10,,2077,,0.5383928571428571
window,瞬时请求候选,60.000,0x234,0,2,,,10,10,,2040,,0.5339285714285714
window,瞬时请求候选,60.000,0x234,0,3,,,10,10,,2213,,0.5
window,瞬时请求候选,60.000,0x234,0,4,,,10,10,,2209,,0.5
window,瞬时请求候选,60.000,0x234,0,5,,,10,10,,2209,,0.5
window,瞬时请求候选,60.000,0x234,2,1,,,10,10,,2240,,0.5169642857142857
window,瞬时请求候选,60.000,0x234,4,2,,,10,10,,581,,0.86875
window,瞬时请求候选,60.000,0x234,7,0,,,10,10,,1117,,0.5973214285714284
window,瞬时请求候选,60.000,0x234,7,2,,,10,10,,1396,,0.6741071428571429
window,瞬时请求候选,60.000,0x234,7,3,,,10,10,,1412,,0.7017857142857142
window,瞬时请求候选,60.000,0x234,7,4,,,10,10,,1363,,0.6821428571428572
window,瞬时请求候选,60.000,0x234,7,5,,,10,10,,1159,,0.5080357142857143
window,瞬时请求候选,60.000,0x234,7,6,,,10,10,,1682,,0.5089285714285714
window,瞬时请求候选,60.000,0x234,7,7,,,10,10,,1065,,0.5080357142857143
window,瞬时请求候选,60.000,0x23E,7,4,,,10,10,,2844,,0.5035714285714286
window,瞬时请求候选,60.000,0x23E,7,7,,,10,10,,378,,0.5142857142857143
window,瞬时请求候选,60.000,0x241,0,1,,,10,10,,1032,,0.5535714285714286
window,瞬时请求候选,60.000,0x243,0,0,,,10,10,,4639,,0.6
window,瞬时请求候选,60.000,0x243,0,1,,,10,10,,2324,,0.6
window,瞬时请求候选,60.000,0x243,0,2,,,10,10,,2335,,0.8
window,瞬时请求候选,60.000,0x243,1,2,,,10,10,,2324,,0.6
window,瞬时请求候选,60.000,0x243,1,3,,,10,10,,2324,,0.8
window,瞬时请求候选,60.000,0x243,1,4,,,10,10,,2325,,0.6
window,瞬时请求候选,60.000,0x243,1,5,,,10,10,,2325,,0.6
window,瞬时请求候选,60.000,0x243,1,6,,,10,10,,2324,,0.8
window,瞬时请求候选,60.000,0x243,1,7,,,10,10,,2324,,0.8
window,瞬时请求候选,60.000,0x243,2,0,,,10,10,,2324,,0.8
window,瞬时请求候选,60.000,0x243,2,1,,,10,10,,2325,,0.6
window,瞬时请求候选,60.000,0x243,2,2,,,10,10,,2326,,0.8
window,瞬时请求候选,60.000,0x243,2,3,,,10,10,,2325,,0.5857142857142856
window,瞬时请求候选,60.000,0x243,2,4,,,10,10,,3103,,0.7464285714285713
window,瞬时请求候选,60.000,0x243,2,5,,,10,10,,4650,,0.5864285714285714
window,瞬时请求候选,60.000,0x243,2,6,,,10,10,,2324,,0.6
window,瞬时请求候选,60.000,0x243,2,7,,,10,10,,4639,,0.6
window,瞬时请求候选,60.000,0x243,3,0,,,10,10,,2335,,0.8
window,瞬时请求候选,60.000,0x243,3,1,,,10,10,,4649,,0.6
window,瞬时请求候选,60.000,0x243,3,2,,,10,10,,2325,,0.6
window,瞬时请求候选,60.000,0x243,3,3,,,10,10,,2325,,0.6
window,瞬时请求候选,60.000,0x243,3,4,,,10,10,,4649,,0.6
window,瞬时请求候选,60.000,0x243,3,5,,,10,10,,2335,,0.8
window,瞬时请求候选,60.000,0x243,3,6,,,10,10,,2329,,0.6857142857142857
window,瞬时请求候选,60.000,0x243,3,7,,,10,10,,2323,,0.6285714285714287
window,瞬时请求候选,60.000,0x243,4,0,,,10,10,,3074,,0.7428571428571429
window,瞬时请求候选,60.000,0x243,4,1,,,10,10,,2325,,0.6
window,瞬时请求候选,60.000,0x243,4,2,,,10,10,,2324,,0.6
window,瞬时请求候选,60.000,0x243,4,3,,,10,10,,2324,,0.6
window,瞬时请求候选,60.000,0x243,4,4,,,10,10,,2315,,0.6
window,瞬时请求候选,60.000,0x243,4,5,,,10,10,,2324,,0.6
window,瞬时请求候选,60.000,0x243,4,6,,,10,10,,4650,,0.6
window,瞬时请求候选,60.000,0x243,4,7,,,10,10,,2325,,0.6
window,瞬时请求候选,60.000,0x243,5,0,,,10,10,,3619,,0.6849999999999999
window,瞬时请求候选,60.000,0x243,5,1,,,10,10,,3519,,0.5892857142857143
window,瞬时请求候选,60.000,0x243,5,2,,,10,10,,2325,,0.5757142857142857
window,瞬时请求候选,60.000,0x243,5,3,,,10,10,,2325,,0.5835714285714285
window,瞬时请求候选,60.000,0x243,5,4,,,10,10,,3593,,0.6857142857142857
window,瞬时请求候选,60.000,0x243,5,5,,,10,10,,4225,,0.6285714285714287
window,瞬时请求候选,60.000,0x243,5,6,,,10,10,,2325,,0.5871428571428571
window,瞬时请求候选,60.000,0x243,6,0,,,10,10,,2325,,0.6
window,瞬时请求候选,60.000,0x243,6,1,,,10,10,,2335,,0.8
window,瞬时请求候选,60.000,0x243,6,2,,,10,10,,2315,,0.8
window,瞬时请求候选,60.000,0x243,6,3,,,10,10,,4640,,0.6
window,瞬时请求候选,60.000,0x243,6,4,,,10,10,,2315,,0.8
window,瞬时请求候选,60.000,0x243,6,5,,,10,10,,4650,,0.6
window,瞬时请求候选,60.000,0x243,6,6,,,10,10,,2324,,0.6
window,瞬时请求候选,60.000,0x243,7,0,,,10,10,,2325,,0.6
window,瞬时请求候选,60.000,0x243,7,1,,,10,10,,2335,,0.8
window,瞬时请求候选,60.000,0x243,7,2,,,10,10,,4650,,0.6
window,瞬时请求候选,60.000,0x243,7,3,,,10,10,,2324,,0.6
window,瞬时请求候选,60.000,0x243,7,4,,,10,10,,2315,,0.8
window,瞬时请求候选,60.000,0x243,7,5,,,10,10,,2324,,0.6
window,瞬时请求候选,60.000,0x243,7,6,,,10,10,,4650,,0.6
window,瞬时请求候选,60.000,0x249,0,0,,,10,10,,1159,,0.5625
window,瞬时请求候选,60.000,0x249,0,1,,,10,10,,875,,0.8125
window,瞬时请求候选,60.000,0x249,0,2,,,10,10,,581,,0.625
window,瞬时请求候选,60.000,0x249,0,3,,,10,10,,874,,0.6875
window,瞬时请求候选,60.000,0x249,0,4,,,10,10,,1161,,0.5
window,瞬时请求候选,60.000,0x249,0,5,,,10,10,,1160,,0.5625
window,瞬时请求候选,60.000,0x249,0,6,,,10,10,,1456,,0.5
window,瞬时请求候选,60.000,0x249,0,7,,,10,10,,876,,0.5
window,瞬时请求候选,60.000,0x253,0,0,,,10,10,,475,,0.5
window,瞬时请求候选,60.000,0x25D,6,0,,,10,10,,404,,0.7464285714285713
window,瞬时请求候选,60.000,0x25D,6,1,,,10,10,,346,,0.7928571428571428
window,瞬时请求候选,60.000,0x25D,6,2,,,10,10,,366,,0.7714285714285715
window,瞬时请求候选,60.000,0x25D,6,3,,,10,10,,366,,0.7714285714285715
window,瞬时请求候选,60.000,0x261,0,1,,,10,10,,2422,,0.6665714285714285
window,瞬时请求候选,60.000,0x261,0,2,,,10,10,,2422,,0.6665714285714285
window,瞬时请求候选,60.000,0x261,0,3,,,10,10,,2421,,0.7597142857142857
window,瞬时请求候选,60.000,0x261,0,4,,,10,10,,3152,,0.7857142857142857
window,瞬时请求候选,60.000,0x261,0,5,,,10,10,,2909,,0.6368571428571428
window,瞬时请求候选,60.000,0x261,0,6,,,10,10,,2421,,0.6962857142857143
window,瞬时请求候选,60.000,0x261,0,7,,,10,10,,2422,,0.6665714285714285
