profile,role,score,can_id,byte,bit_in_byte,dbc_message,activity_enrichment,event_coverage,event_hits,event_total,inside_transitions,outside_transitions,period_cv
window,按钮事件:下降触发,57.914,0x2B4,4,5,,7.6366069039368965,0.6666666666666666,2,3,5,17,1.7354272719523527
window,按钮事件:下降触发,56.414,0x23A,3,4,,8.209234770810314,0.6666666666666666,2,3,3,9,1.733400977998707
window,按钮事件:下降触发,56.414,0x23A,4,6,,8.209234770810314,0.6666666666666666,2,3,3,9,1.733400977998707
window,按钮事件:下降触发,56.414,0x23A,4,7,,8.209234770810314,0.6666666666666666,2,3,3,9,1.4084881947636008
window,按钮事件:下降触发,56.414,0x23A,5,0,,8.209234770810314,0.6666666666666666,2,3,3,9,1.388422194281817
window,按钮事件:下降触发,55.966,0x23A,2,7,,5.176755862856789,0.6666666666666666,2,3,3,15,1.8580561787662104
window,按钮事件:下降触发,55.404,0x23A,3,6,,4.876525662203037,0.6666666666666666,2,3,3,16,0.9502920955090113
window,按钮事件:下降触发,55.404,0x23A,4,1,,4.876525662203037,0.6666666666666666,2,3,3,16,0.9502920955090113
window,按钮事件:上升触发,55.248,0x2C4,0,7,,8.434727721510807,0.6666666666666666,2,3,4,12,1.32253432791646
window,按钮事件:上升触发,55.139,0x545,5,5,EXP_windowMotionFeedback_LEFT,9.680984442698641,0.6666666666666666,2,3,6,16,2.7071456659987874
window,按钮事件:下降触发,54.591,0x23A,5,5,,6.868143823003494,0.6666666666666666,2,3,3,11,0.9079283556298811
window,按钮事件:上升触发,53.837,0x23A,2,0,,4.100116019995758,0.6666666666666666,2,3,4,26,1.8965954796725812
window,按钮事件:下降触发,52.682,0x23A,3,3,,3.6176679492815684,0.6666666666666666,2,3,3,22,1.0670140886901034
window,按钮事件:下降触发,52.682,0x23A,3,7,,3.6176679492815684,0.6666666666666666,2,3,3,22,1.1422428915083382
window,按钮事件:下降触发,52.647,0x2C2,0,3,EXP_leftWindowExecutionPosition,3.031504177937208,0.6666666666666666,2,3,26,236,5.762533045777173
generic-event,事件附近变化,52.628,0x373,0,2,,14.333333333333334,0.2,2,10,2,0,
generic-event,事件附近变化,52.446,0x545,1,2,EXP_windowMotionFeedback_LEFT,3.9266065305922866,0.7,7,10,46,88,4.527856929481779
window,按钮事件:上升触发,52.068,0x23A,1,7,,3.360081250176021,0.6666666666666666,2,3,4,32,1.7787935334605465
window,按钮事件:上升触发,51.809,0x23A,1,5,,3.2619555502755864,0.6666666666666666,2,3,4,33,1.6400495338062948
window,按钮事件:下降触发,51.675,0x2B4,4,6,,6.868143823003494,0.6666666666666666,2,3,3,11,1.1419033228402662
window,按钮事件:下降触发,51.675,0x2B4,4,7,,6.868143823003494,0.6666666666666666,2,3,3,11,1.1419033228402662
window,按钮事件:下降触发,51.675,0x2B4,5,0,,6.868143823003494,0.6666666666666666,2,3,3,11,1.1419033228402662
window,按钮事件:下降触发,51.660,0x23A,5,7,,5.022873351469475,0.6666666666666666,2,3,2,10,1.301266095799162
window,按钮事件:下降触发,51.275,0x23A,2,5,,4.876525662203037,0.6666666666666666,2,3,3,16,0.9804230974919694
window,按钮事件:下降触发,51.275,0x23A,4,2,,4.876525662203037,0.6666666666666666,2,3,3,16,1.0178456722648415
window,按钮事件:下降触发,51.275,0x23A,4,3,,4.876525662203037,0.6666666666666666,2,3,3,16,0.9146400037781993
window,按钮事件:下降触发,51.275,0x23A,4,4,,4.876525662203037,0.6666666666666666,2,3,3,16,1.0178456722648415
window,按钮事件:下降触发,51.275,0x23A,5,3,,4.876525662203037,0.6666666666666666,2,3,3,16,0.8869637177671933
window,按钮事件:下降触发,51.275,0x23A,6,5,,4.876525662203037,0.6666666666666666,2,3,3,16,0.8869637177671933
window,按钮事件:上升触发,51.274,0x234,3,1,,4.80573624132806,0.6666666666666666,2,3,4,22,1.3272104577271369
window,按钮事件:上升触发,51.274,0x234,4,3,,4.80573624132806,0.6666666666666666,2,3,4,22,1.3272104577271369
generic-event,事件附近变化,50.879,0x272,2,0,,3.342694651666389,0.7,7,10,29,65,3.722941940734079
window,按钮事件:下降触发,50.853,0x23A,7,2,,4.612595769471969,0.6666666666666666,2,3,2,11,0.6922607111450149
window,按钮事件:下降触发,50.853,0x23A,7,4,,4.612595769471969,0.6666666666666666,2,3,2,11,0.6922607111450149
window,按钮事件:上升触发,49.716,0x709,0,5,,3.468440363697733,0.6666666666666666,2,3,3,23,0.9752769247029316
window,按钮事件:上升触发,49.708,0x709,6,0,,3.468440363697733,0.6666666666666666,2,3,3,23,0.9752843731205988
window,按钮事件:上升触发,49.708,0x709,7,4,,3.468440363697733,0.6666666666666666,2,3,3,23,0.9752843731205988
window,按钮事件:上升触发,49.053,0x303,1,5,,3.095512610218226,0.6666666666666666,2,3,2,17,0.6923108482139677
window,按钮事件:下降触发,48.893,0x2C2,4,7,EXP_leftWindowExecutionPosition,3.6164365051715266,0.6666666666666666,2,3,14,106,4.217924985357901
window,按钮事件:下降触发,48.553,0x23A,2,6,,3.6176679492815684,0.6666666666666666,2,3,3,22,1.1518997581802128
window,按钮事件:下降触发,48.553,0x23A,3,0,,3.6176679492815684,0.6666666666666666,2,3,3,22,1.1518997581802128
window,按钮事件:上升触发,48.269,0x3A2,2,0,,3.9103887640624433,0.6666666666666666,2,3,15,105,6.042735178456812
window,按钮事件:上升触发,48.017,0x302,1,5,,3.095512610218226,0.6666666666666666,2,3,2,17,0.6923424067718927
window,按钮事件:下降触发,47.702,0x23A,2,4,,3.2750394020378364,0.6666666666666666,2,3,2,16,1.865820881718578
window,按钮事件:上升触发,47.618,0x301,1,5,,3.095512610218226,0.6666666666666666,2,3,2,17,0.6923051947632024
window,按钮事件:下降触发,47.565,0x7A8,0,2,,3.8719989087264506,0.6666666666666666,2,3,7,49,2.903943821102924
window,按钮事件:上升触发,47.262,0x303,2,5,,3.095512610218226,0.6666666666666666,2,3,2,17,0.8461520055448547
window,按钮事件:上升触发,47.262,0x302,1,7,,3.095512610218226,0.6666666666666666,2,3,2,17,0.84618685110342
window,按钮事件:上升触发,47.260,0x301,2,5,,3.095512610218226,0.6666666666666666,2,3,2,17,0.8461500336690839
window,按钮事件:上升触发,47.260,0x301,2,6,,3.095512610218226,0.6666666666666666,2,3,2,17,0.8461500336690839
window,按钮事件:上升触发,47.260,0x301,2,7,,3.095512610218226,0.6666666666666666,2,3,2,17,0.8461500336690839
window,按钮事件:下降触发,47.247,0x23A,3,1,,3.095512610218226,0.6666666666666666,2,3,2,17,0.9502919496055454
window,按钮事件:下降触发,47.247,0x23A,3,2,,3.095512610218226,0.6666666666666666,2,3,2,17,0.9100958339826577
window,按钮事件:下降触发,47.247,0x23A,3,5,,3.095512610218226,0.6666666666666666,2,3,2,17,0.9502919496055454
window,按钮事件:下降触发,47.247,0x23A,4,5,,3.095512610218226,0.6666666666666666,2,3,2,17,0.9502919496055454
window,按钮事件:上升触发,47.244,0x301,0,4,,3.095512610218226,0.6666666666666666,2,3,2,17,0.23078264435093745
window,按钮事件:上升触发,47.244,0x303,0,4,,3.095512610218226,0.6666666666666666,2,3,2,17,0.23076515586069377
window,按钮事件:上升触发,47.240,0x302,0,4,,3.095512610218226,0.6666666666666666,2,3,2,17,0.23076871114953076
generic-event,事件附近变化,47.184,0x23A,4,0,,4.799725931400271,0.4,4,10,5,7,1.3221588937557467
window,按钮事件:上升触发,47.172,0x788,0,4,,5.176755862856789,0.6666666666666666,2,3,3,15,2.6072379325297166
generic-event,事件附近变化,46.438,0x2C2,4,7,EXP_leftWindowExecutionPosition,3.094846933821012,0.6,6,10,35,85,4.217924985357901
generic-event,事件附近变化,46.434,0x3C2,4,0,VCLEFT_switchStatus_EXP,12.031012661759338,0.2,2,10,8,4,3.0743144762886776
window,按钮事件:上升触发,45.712,0x788,6,6,,3.1693984315040145,0.6666666666666666,2,3,4,34,3.8893649039459923
generic-event,事件附近变化,45.120,0x23A,4,7,,4.799725931400271,0.4,4,10,5,7,1.4084881947636008
generic-event,事件附近变化,44.677,0x7A8,0,2,,3.2405535966563574,0.6,6,10,17,39,2.903943821102924
generic-event,事件附近变化,42.261,0x3C2,4,1,VCLEFT_switchStatus_EXP,7.297576216637713,0.3,3,10,25,25,4.6668051452829795
generic-event,事件附近变化,41.180,0x788,0,2,,3.665715953561558,0.5,5,10,12,24,2.4899914817771553
generic-event,事件附近变化,40.754,0x23A,6,7,,5.7738628613246945,0.2,2,10,3,3,1.1452211476569554
generic-event,事件附近变化,40.754,0x23A,7,3,,5.7738628613246945,0.2,2,10,3,3,1.1452211476569554
generic-event,事件附近变化,39.050,0x23A,5,1,,3.444463851390074,0.3,3,10,4,8,1.3082679005321352
generic-event,事件附近变化,39.022,0x23A,2,2,,3.444463851390074,0.3,3,10,4,8,1.6422101331387042
generic-event,事件附近变化,36.625,0x23A,5,6,,5.7738628613246945,0.2,2,10,3,3,1.1452109575663227
generic-event,事件附近变化,36.625,0x23A,6,0,,5.7738628613246945,0.2,2,10,3,3,1.1452109575663227
generic-event,事件附近变化,36.625,0x23A,6,6,,5.7738628613246945,0.2,2,10,3,3,1.1452109575663227
generic-event,事件附近变化,36.625,0x23A,7,5,,5.7738628613246945,0.2,2,10,3,3,1.1452109575663227
generic-event,事件附近变化,36.298,0x23A,5,0,,3.444463851390074,0.3,3,10,4,8,1.388422194281817
generic-event,事件附近变化,36.270,0x23A,3,4,,3.444463851390074,0.3,3,10,4,8,1.733400977998707
generic-event,事件附近变化,36.270,0x23A,4,6,,3.444463851390074,0.3,3,10,4,8,1.733400977998707
window,按钮事件:手动上升松开,34.474,0x709,0,4,,3.5081381293956455,1.0,2,2,2,23,0.030263975886439358
generic-event,事件附近变化,32.813,0x3A1,5,2,,4.409621112839355,0.2,2,10,4,6,1.7119952777483483
generic-event,事件附近变化,29.848,0x23A,6,3,,3.1738254261082917,0.2,2,10,2,4,1.0677262982234779
